timestamp,episode,step,elapsed,state,action,reward,done,success
1771366879.9920201,1,1,0.03699374198913574,"[-0.48842164874076843, -0.00026531785260885954]",1,-1.0,False,False
1771366880.0513167,1,2,0.09629034996032715,"[-0.48895028233528137, -0.0005286569939926267]",1,-1.0,False,False
1771366880.1151319,1,3,0.16010546684265137,"[-0.4897383451461792, -0.0007880529155954719]",1,-1.0,False,False
1771366880.181574,1,4,0.2265477180480957,"[-0.49077990651130676, -0.0010415696306154132]",1,-1.0,False,False
1771366880.2452407,1,5,0.29021430015563965,"[-0.49206721782684326, -0.0012873136438429356]",1,-1.0,False,False
1771366880.308464,1,6,0.3534376621246338,"[-0.49359068274497986, -0.0015234476886689663]",1,-1.0,False,False
1771366880.372036,1,7,0.4170095920562744,"[-0.49533888697624207, -0.0017482045805081725]",1,-1.0,False,False
1771366880.429991,1,8,0.47496461868286133,"[-0.4972987771034241, -0.0019598999060690403]",1,-1.0,False,False
1771366880.4954188,1,9,0.5403923988342285,"[-0.4994557201862335, -0.0021569454111158848]",1,-1.0,False,False
1771366880.553498,1,10,0.5984716415405273,"[-0.5017935633659363, -0.002337859943509102]",1,-1.0,False,False
1771366880.6144876,1,11,0.659461259841919,"[-0.5032948851585388, -0.001501282211393118]",2,-1.0,False,False
1771366880.6821694,1,12,0.7271430492401123,"[-0.5039483308792114, -0.0006534674321301281]",2,-1.0,False,False
1771366880.743649,1,13,0.7886226177215576,"[-0.5037490725517273, 0.00019923961372114718]",2,-1.0,False,False
1771366880.8059914,1,14,0.8509650230407715,"[-0.5026986598968506, 0.001050455030053854]",2,-1.0,False,False
1771366880.867555,1,15,0.9125285148620605,"[-0.5008048415184021, 0.0018938066205009818]",2,-1.0,False,False
1771366880.9260075,1,16,0.9709811210632324,"[-0.49808186292648315, 0.0027229853440076113]",2,-1.0,False,False
1771366880.9933028,1,17,1.0382764339447021,"[-0.49455004930496216, 0.0035317952279001474]",2,-1.0,False,False
1771366881.056156,1,18,1.1011295318603516,"[-0.490235835313797, 0.00431420560926199]",2,-1.0,False,False
1771366881.1139364,1,19,1.1589100360870361,"[-0.48517143726348877, 0.005064400844275951]",2,-1.0,False,False
1771366881.1786969,1,20,1.223670482635498,"[-0.4793946146965027, 0.005776834208518267]",2,-1.0,False,False
1771366881.2371004,1,21,1.282073974609375,"[-0.4729483425617218, 0.006446273531764746]",2,-1.0,False,False
1771366881.3042247,1,22,1.349198341369629,"[-0.46588048338890076, 0.0070678554475307465]",2,-1.0,False,False
1771366881.3632443,1,23,1.4082179069519043,"[-0.45824334025382996, 0.007637128233909607]",2,-1.0,False,False
1771366881.427699,1,24,1.472672700881958,"[-0.45009326934814453, 0.008150096982717514]",2,-1.0,False,False
1771366881.492121,1,25,1.5370945930480957,"[-0.4414899945259094, 0.008603262715041637]",2,-1.0,False,False
1771366881.5548265,1,26,1.5998001098632812,"[-0.4324963390827179, 0.008993655443191528]",2,-1.0,False,False
1771366881.6175964,1,27,1.6625699996948242,"[-0.42317748069763184, 0.009318862110376358]",2,-1.0,False,False
1771366881.6764455,1,28,1.721419095993042,"[-0.41360044479370117, 0.009577043354511261]",2,-1.0,False,False
1771366881.7414587,1,29,1.7864322662353516,"[-0.4038334786891937, 0.009766947478055954]",2,-1.0,False,False
1771366881.8008277,1,30,1.8458013534545898,"[-0.393945574760437, 0.009887909516692162]",2,-1.0,False,False
1771366881.8653674,1,31,1.9103410243988037,"[-0.38400572538375854, 0.009939844720065594]",2,-1.0,False,False
1771366881.9247196,1,32,1.9696931838989258,"[-0.3740825057029724, 0.009923231787979603]",2,-1.0,False,False
1771366881.99087,1,33,2.03584361076355,"[-0.36424341797828674, 0.00983908586204052]",2,-1.0,False,False
1771366882.0528955,1,34,2.0978691577911377,"[-0.3545544743537903, 0.009688928723335266]",2,-1.0,False,False
1771366882.1103635,1,35,2.15533709526062,"[-0.3450797498226166, 0.009474745951592922]",2,-1.0,False,False
1771366882.1768796,1,36,2.221853256225586,"[-0.3358807861804962, 0.009198945015668869]",2,-1.0,False,False
1771366882.2386577,1,37,2.2836313247680664,"[-0.3270165026187897, 0.008864305913448334]",2,-1.0,False,False
1771366882.3032997,1,38,2.348273277282715,"[-0.320542573928833, 0.006473929155617952]",0,-1.0,False,False
1771366882.3641653,1,39,2.4091389179229736,"[-0.31649908423423767, 0.004043464548885822]",0,-1.0,False,False
1771366882.4254632,1,40,2.4704368114471436,"[-0.3149108588695526, 0.0015882347943261266]",0,-1.0,False,False
1771366882.4871795,1,41,2.5321531295776367,"[-0.31578752398490906, -0.0008766641840338707]",0,-1.0,False,False
1771366882.548801,1,42,2.5937745571136475,"[-0.3191237449645996, -0.0033362300600856543]",0,-1.0,False,False
1771366882.611088,1,43,2.6560616493225098,"[-0.32489916682243347, -0.005775408819317818]",0,-1.0,False,False
1771366882.673562,1,44,2.7185356616973877,"[-0.3330781161785126, -0.00817895494401455]",0,-1.0,False,False
1771366882.735666,1,45,2.7806396484375,"[-0.34360945224761963, -0.010531321167945862]",0,-1.0,False,False
1771366882.7984238,1,46,2.843397378921509,"[-0.35642603039741516, -0.012816592119634151]",0,-1.0,False,False
1771366882.8607202,1,47,2.905693769454956,"[-0.3714445233345032, -0.015018485486507416]",0,-1.0,False,False
1771366882.9231052,1,48,2.968078851699829,"[-0.38856494426727295, -0.017120424658060074]",0,-1.0,False,False
1771366882.9847493,1,49,3.0297229290008545,"[-0.40767064690589905, -0.019105704501271248]",0,-1.0,False,False
1771366883.0439036,1,50,3.0888772010803223,"[-0.4286283850669861, -0.020957743749022484]",0,-1.0,False,False
1771366883.10313,1,51,3.148103713989258,"[-0.4512888193130493, -0.022660424932837486]",0,-1.0,False,False
1771366883.1718538,1,52,3.216827392578125,"[-0.4754873216152191, -0.0241985060274601]",0,-1.0,False,False
1771366883.2300363,1,53,3.275009870529175,"[-0.5010454058647156, -0.025558089837431908]",0,-1.0,False,False
1771366883.2966416,1,54,3.3416152000427246,"[-0.5277725458145142, -0.026727112010121346]",0,-1.0,False,False
1771366883.360385,1,55,3.4053585529327393,"[-0.5554683208465576, -0.027695808559656143]",0,-1.0,False,False
1771366883.4231784,1,56,3.4681520462036133,"[-0.5839254856109619, -0.028457151725888252]",0,-1.0,False,False
1771366883.4854803,1,57,3.53045392036438,"[-0.6129326820373535, -0.029007166624069214]",0,-1.0,False,False
1771366883.5450253,1,58,3.589998960494995,"[-0.6422778367996216, -0.029345154762268066]",0,-1.0,False,False
1771366883.6088943,1,59,3.6538679599761963,"[-0.6717515587806702, -0.029473748058080673]",0,-1.0,False,False
1771366883.673731,1,60,3.7187047004699707,"[-0.7011503577232361, -0.029398826882243156]",0,-1.0,False,False
1771366883.7371562,1,61,3.7821297645568848,"[-0.7302796244621277, -0.0291292704641819]",0,-1.0,False,False
1771366883.7938712,1,62,3.8388447761535645,"[-0.758956253528595, -0.0286765955388546]",0,-1.0,False,False
1771366883.8601048,1,63,3.905078411102295,"[-0.7870107293128967, -0.02805447019636631]",0,-1.0,False,False
1771366883.92388,1,64,3.968853712081909,"[-0.8142889142036438, -0.027278171852231026]",0,-1.0,False,False
1771366883.9863167,1,65,4.031290292739868,"[-0.8406528830528259, -0.02636401727795601]",0,-1.0,False,False
1771366884.0491612,1,66,4.09413480758667,"[-0.8659816980361938, -0.02532878890633583]",0,-1.0,False,False
1771366884.1107042,1,67,4.155677795410156,"[-0.8901709318161011, -0.024189218878746033]",0,-1.0,False,False
1771366884.1724572,1,68,4.217430830001831,"[-0.9131324291229248, -0.02296152338385582]",0,-1.0,False,False
1771366884.2339883,1,69,4.278961896896362,"[-0.9327934384346008, -0.019661013036966324]",2,-1.0,False,False
1771366884.2953622,1,70,4.340335845947266,"[-0.9491002559661865, -0.016306817531585693]",2,-1.0,False,False
1771366884.3597832,1,71,4.404756784439087,"[-0.9620145559310913, -0.012914297170937061]",2,-1.0,False,False
1771366884.4219625,1,72,4.466936111450195,"[-0.9715100526809692, -0.009495485574007034]",2,-1.0,False,False
1771366884.480937,1,73,4.5259106159210205,"[-0.9775696992874146, -0.006059655919671059]",2,-1.0,False,False
1771366884.5408962,1,74,4.585869789123535,"[-0.9801837205886841, -0.002613998483866453]",2,-1.0,False,False
1771366884.6073337,1,75,4.6523072719573975,"[-0.9793480634689331, 0.0008356493199244142]",2,-1.0,False,False
1771366884.673729,1,76,4.718702554702759,"[-0.9750640392303467, 0.004284037742763758]",2,-1.0,False,False
1771366884.7340856,1,77,4.779059171676636,"[-0.9673382639884949, 0.0077257296070456505]",2,-1.0,False,False
1771366884.7927527,1,78,4.837726354598999,"[-0.9561839699745178, 0.011154324747622013]",2,-1.0,False,False
1771366884.858874,1,79,4.903847694396973,"[-0.941622257232666, 0.014561713673174381]",2,-1.0,False,False
1771366884.9220817,1,80,4.967055320739746,"[-0.9236848950386047, 0.01793736405670643]",2,-1.0,False,False
1771366884.984139,1,81,5.0291125774383545,"[-0.9024171829223633, 0.021267695352435112]",2,-1.0,False,False
1771366885.0454836,1,82,5.090457201004028,"[-0.877881646156311, 0.024535564705729485]",2,-1.0,False,False
1771366885.1035058,1,83,5.148479461669922,"[-0.8501617312431335, 0.027719926089048386]",2,-1.0,False,False
1771366885.173287,1,84,5.2182605266571045,"[-0.8193659782409668, 0.030795736238360405]",2,-1.0,False,False
1771366885.2327576,1,85,5.27773118019104,"[-0.7856317758560181, 0.03373416140675545]",2,-1.0,False,False
1771366885.293935,1,86,5.338908672332764,"[-0.7491286396980286, 0.03650316596031189]",2,-1.0,False,False
1771366885.3520598,1,87,5.397033452987671,"[-0.7100601196289062, 0.03906851261854172]",2,-1.0,False,False
1771366885.419214,1,88,5.4641876220703125,"[-0.6686649322509766, 0.041395172476768494]",2,-1.0,False,False
1771366885.4810314,1,89,5.526005029678345,"[-0.6252158284187317, 0.043449148535728455]",2,-1.0,False,False
1771366885.5380018,1,90,5.582975387573242,"[-0.5800162553787231, 0.045199524611234665]",2,-1.0,False,False
1771366885.6053476,1,91,5.6503212451934814,"[-0.5333956480026245, 0.04662064090371132]",2,-1.0,False,False
1771366885.6703608,1,92,5.715334415435791,"[-0.4857015311717987, 0.04769410565495491]",2,-1.0,False,False
1771366885.7320826,1,93,5.7770562171936035,"[-0.43729105591773987, 0.04841049015522003]",2,-1.0,False,False
1771366885.7948184,1,94,5.839792013168335,"[-0.38852065801620483, 0.04877039045095444]",2,-1.0,False,False
1771366885.8555834,1,95,5.900557041168213,"[-0.33973586559295654, 0.048784803599119186]",2,-1.0,False,False
1771366885.917031,1,96,5.962004661560059,"[-0.29126113653182983, 0.04847469925880432]",2,-1.0,False,False
1771366885.980473,1,97,6.025446653366089,"[-0.2433912754058838, 0.04786987602710724]",2,-1.0,False,False
1771366886.0390677,1,98,6.084041357040405,"[-0.19638404250144958, 0.047007229179143906]",2,-1.0,False,False
1771366886.1043277,1,99,6.149301290512085,"[-0.15045534074306488, 0.045928698033094406]",2,-1.0,False,False
1771366886.169037,1,100,6.214010715484619,"[-0.10577628016471863, 0.04467906802892685]",2,-1.0,False,False
1771366886.23082,1,101,6.275793552398682,"[-0.0624723881483078, 0.04330388829112053]",2,-1.0,False,False
1771366886.292437,1,102,6.3374106884002686,"[-0.02062472328543663, 0.04184766486287117]",2,-1.0,False,False
1771366886.3709924,1,103,6.415966033935547,"[0.01972772739827633, 0.04035244882106781]",2,-1.0,False,False
1771366886.4330497,1,104,6.478023290634155,"[0.058584555983543396, 0.03885682672262192]",2,-1.0,False,False
1771366886.4936914,1,105,6.538665056228638,"[0.09597989171743393, 0.03739533945918083]",2,-1.0,False,False
1771366886.553966,1,106,6.598939657211304,"[0.13197815418243408, 0.03599826246500015]",2,-1.0,False,False
1771366886.6161003,1,107,6.661073923110962,"[0.1666698306798935, 0.03469167277216911]",2,-1.0,False,False
1771366886.6786764,1,108,6.723649978637695,"[0.20016755163669586, 0.03349772468209267]",2,-1.0,False,False
1771366886.736986,1,109,6.781959533691406,"[0.23260265588760376, 0.0324350968003273]",2,-1.0,False,False
1771366886.8030066,1,110,6.847980260848999,"[0.2641221284866333, 0.031519465148448944]",2,-1.0,False,False
1771366886.8680449,1,111,6.913018465042114,"[0.29488617181777954, 0.030764060094952583]",2,-1.0,False,False
1771366886.9322424,1,112,6.977216005325317,"[0.32506635785102844, 0.030180174857378006]",2,-1.0,False,False
1771366888.5930088,2,1,0.02494072914123535,"[-0.5946803092956543, 0.0015403657453134656]",2,-1.0,False,False
1771366888.6668644,2,2,0.09879636764526367,"[-0.591610848903656, 0.0030694459564983845]",2,-1.0,False,False
1771366888.7302914,2,3,0.16222333908081055,"[-0.5870348811149597, 0.004576005041599274]",2,-1.0,False,False
1771366888.7921731,2,4,0.2241051197052002,"[-0.580985963344574, 0.006048908922821283]",2,-1.0,False,False
1771366888.855323,2,5,0.28725504875183105,"[-0.5735087394714355, 0.007477189414203167]",2,-1.0,False,False
1771366888.9139128,2,6,0.34584474563598633,"[-0.5646586418151855, 0.008850117214024067]",2,-1.0,False,False
1771366888.97866,2,7,0.41059207916259766,"[-0.5545013546943665, 0.010157288052141666]",2,-1.0,False,False
1771366889.041403,2,8,0.47333502769470215,"[-0.5431126356124878, 0.011388725601136684]",2,-1.0,False,False
1771366889.0999982,2,9,0.5319302082061768,"[-0.5305776596069336, 0.01253499649465084]",2,-1.0,False,False
1771366889.1653807,2,10,0.5973126888275146,"[-0.5169903039932251, 0.01358733419328928]",2,-1.0,False,False
1771366889.2284253,2,11,0.6603572368621826,"[-0.502452552318573, 0.014537773095071316]",2,-1.0,False,False
1771366889.290947,2,12,0.7228789329528809,"[-0.48707324266433716, 0.015379282645881176]",2,-1.0,False,False
1771366889.3529136,2,13,0.7848455905914307,"[-0.4709673523902893, 0.01610589027404785]",2,-1.0,False,False
1771366889.415339,2,14,0.8472709655761719,"[-0.4542545676231384, 0.016712792217731476]",2,-1.0,False,False
1771366889.479007,2,15,0.9109389781951904,"[-0.43705812096595764, 0.017196454107761383]",2,-1.0,False,False
1771366889.5410955,2,16,0.9730274677276611,"[-0.41950345039367676, 0.017554664984345436]",2,-1.0,False,False
1771366889.6039274,2,17,1.0358593463897705,"[-0.40171685814857483, 0.017786577343940735]",2,-1.0,False,False
1771366889.6616695,2,18,1.0936014652252197,"[-0.3838241696357727, 0.01789269782602787]",2,-1.0,False,False
1771366889.728447,2,19,1.1603789329528809,"[-0.3659493327140808, 0.017874840646982193]",2,-1.0,False,False
1771366889.789908,2,20,1.2218399047851562,"[-0.3482132852077484, 0.017736056819558144]",2,-1.0,False,False
1771366889.853,2,21,1.2849318981170654,"[-0.3307327628135681, 0.017480524256825447]",2,-1.0,False,False
1771366889.9119194,2,22,1.3438513278961182,"[-0.31361934542655945, 0.017113396897912025]",2,-1.0,False,False
1771366889.9750953,2,23,1.407027244567871,"[-0.2979786992073059, 0.015640659257769585]",1,-1.0,False,False
1771366890.0382447,2,24,1.4701766967773438,"[-0.28390389680862427, 0.014074788428843021]",1,-1.0,False,False
1771366890.1002507,2,25,1.5321826934814453,"[-0.27247586846351624, 0.0114280479028821]",0,-1.0,False,False
1771366890.1621547,2,26,1.5940866470336914,"[-0.2637580633163452, 0.008717798627912998]",0,-1.0,False,False
1771366890.2234082,2,27,1.6553401947021484,"[-0.25779759883880615, 0.005960449576377869]",0,-1.0,False,False
1771366890.2854884,2,28,1.7174203395843506,"[-0.25462600588798523, 0.0031715878285467625]",0,-1.0,False,False
1771366890.347556,2,29,1.7794880867004395,"[-0.2542598247528076, 0.0003661905648186803]",0,-1.0,False,False
1771366890.4100103,2,30,1.841942310333252,"[-0.25670093297958374, -0.002441105432808399]",0,-1.0,False,False
1771366890.4712937,2,31,1.9032256603240967,"[-0.26193663477897644, -0.005235703196376562]",0,-1.0,False,False
1771366890.5292804,2,32,1.961212396621704,"[-0.2699393928050995, -0.008002742193639278]",0,-1.0,False,False
1771366890.597831,2,33,2.0297629833221436,"[-0.28066620230674744, -0.010726816952228546]",0,-1.0,False,False
1771366890.6620293,2,34,2.093961238861084,"[-0.2940579354763031, -0.013391750864684582]",0,-1.0,False,False
1771366890.7187483,2,35,2.1506803035736084,"[-0.31003838777542114, -0.0159804355353117]",0,-1.0,False,False
1771366890.7844098,2,36,2.216341733932495,"[-0.32851317524909973, -0.018474789336323738]",0,-1.0,False,False
1771366890.8465507,2,37,2.278482675552368,"[-0.34936898946762085, -0.020855823531746864]",0,-1.0,False,False
1771366890.9087782,2,38,2.340710163116455,"[-0.3724728524684906, -0.023103853687644005]",0,-1.0,False,False
1771366890.971416,2,39,2.403347969055176,"[-0.39767172932624817, -0.025198865681886673]",0,-1.0,False,False
1771366891.0302932,2,40,2.4622251987457275,"[-0.42479273676872253, -0.027121013030409813]",0,-1.0,False,False
1771366891.0960355,2,41,2.5279674530029297,"[-0.4536439776420593, -0.028851253911852837]",0,-1.0,False,False
1771366891.1562893,2,42,2.588221311569214,"[-0.4840160608291626, -0.030372072011232376]",0,-1.0,False,False
1771366891.2187238,2,43,2.650655746459961,"[-0.5156843066215515, -0.031668245792388916]",0,-1.0,False,False
1771366891.280349,2,44,2.7122809886932373,"[-0.5484119057655334, -0.032727599143981934]",0,-1.0,False,False
1771366891.342973,2,45,2.77490496635437,"[-0.5819535851478577, -0.03354167193174362]",0,-1.0,False,False
1771366891.4066215,2,46,2.8385534286499023,"[-0.6160598397254944, -0.03410624340176582]",0,-1.0,False,False
1771366891.4681554,2,47,2.900087356567383,"[-0.6504814624786377, -0.0344216451048851]",0,-1.0,False,False
1771366891.528537,2,48,2.9604690074920654,"[-0.6849743127822876, -0.03449283912777901]",0,-1.0,False,False
1771366891.5864146,2,49,3.0183465480804443,"[-0.719303548336029, -0.03432925045490265]",0,-1.0,False,False
1771366891.6552975,2,50,3.0872294902801514,"[-0.7532479166984558, -0.03394434601068497]",0,-1.0,False,False
1771366891.7163997,2,51,3.148331642150879,"[-0.7866029143333435, -0.03335503488779068]",0,-1.0,False,False
1771366891.7783194,2,52,3.2102513313293457,"[-0.8191838264465332, -0.032580889761447906]",0,-1.0,False,False
1771366891.837564,2,53,3.269495964050293,"[-0.850827157497406, -0.031643327325582504]",0,-1.0,False,False
1771366891.8965685,2,54,3.328500509262085,"[-0.8813918828964233, -0.030564740300178528]",0,-1.0,False,False
1771366891.9601545,2,55,3.3920865058898926,"[-0.908759593963623, -0.027367694303393364]",2,-1.0,False,False
1771366892.026347,2,56,3.4582788944244385,"[-0.9328398108482361, -0.024080220609903336]",2,-1.0,False,False
1771366892.0920773,2,57,3.5240092277526855,"[-0.9535657167434692, -0.020725907757878304]",2,-1.0,False,False
1771366892.1532347,2,58,3.5851666927337646,"[-0.9708895683288574, -0.017323888838291168]",2,-1.0,False,False
1771366892.2180188,2,59,3.6499507427215576,"[-0.9847787022590637, -0.013889110647141933]",2,-1.0,False,False
1771366892.2751007,2,60,3.7070326805114746,"[-0.9952115416526794, -0.010432813316583633]",2,-1.0,False,False
1771366892.3392177,2,61,3.7711496353149414,"[-1.002174735069275, -0.006963155698031187]",2,-1.0,False,False
1771366892.4026766,2,62,3.834608554840088,"[-1.0056606531143188, -0.0034859254956245422]",2,-1.0,False,False
1771366892.4619563,2,63,3.893888235092163,"[-1.005665898323059, -5.310334472596878e-06]",2,-1.0,False,False
1771366892.5261552,2,64,3.958087205886841,"[-1.0021905899047852, 0.0034753098152577877]",2,-1.0,False,False
1771366892.5831573,2,65,4.015089273452759,"[-0.9952380657196045, 0.006952556315809488]",2,-1.0,False,False
1771366892.6530187,2,66,4.084950685501099,"[-0.984815776348114, 0.010422244668006897]",2,-1.0,False,False
1771366892.7143142,2,67,4.1462461948394775,"[-0.970937192440033, 0.0138785932213068]",2,-1.0,False,False
1771366892.7765005,2,68,4.20843243598938,"[-0.9536237716674805, 0.017313452437520027]",2,-1.0,False,False
1771366892.8379736,2,69,4.2699055671691895,"[-0.9329081773757935, 0.020715592429041862]",2,-1.0,False,False
1771366892.9014773,2,70,4.333409309387207,"[-0.9088380932807922, 0.024070078507065773]",2,-1.0,False,False
1771366892.9587476,2,71,4.390679597854614,"[-0.8814802765846252, 0.027357788756489754]",2,-1.0,False,False
1771366893.0181367,2,72,4.450068712234497,"[-0.8509251475334167, 0.030555151402950287]",2,-1.0,False,False
1771366893.0892618,2,73,4.521193742752075,"[-0.8172910213470459, 0.03363414481282234]",2,-1.0,False,False
1771366893.1497805,2,74,4.581712484359741,"[-0.780728280544281, 0.036562707275152206]",2,-1.0,False,False
1771366893.211103,2,75,4.643034934997559,"[-0.7414227724075317, 0.03930553421378136]",2,-1.0,False,False
1771366893.273856,2,76,4.705787897109985,"[-0.6995973587036133, 0.04182540252804756]",2,-1.0,False,False
1771366893.335569,2,77,4.767500877380371,"[-0.6555124521255493, 0.04408491030335426]",2,-1.0,False,False
1771366893.3925664,2,78,4.824498414993286,"[-0.6094638109207153, 0.046048641204833984]",2,-1.0,False,False
1771366893.4503732,2,79,4.882305145263672,"[-0.5617782473564148, 0.04768553003668785]",2,-1.0,False,False
1771366893.50864,2,80,4.940572023391724,"[-0.5128070116043091, 0.04897125065326691]",2,-1.0,False,False
1771366893.5710135,2,81,5.002945423126221,"[-0.46291670203208923, 0.04989032447338104]",2,-1.0,False,False
1771366893.6335807,2,82,5.065512657165527,"[-0.4124789834022522, 0.050437718629837036]",2,-1.0,False,False
1771366893.69099,2,83,5.122921943664551,"[-0.3618592917919159, 0.05061967298388481]",2,-1.0,False,False
1771366893.7483964,2,84,5.180328369140625,"[-0.31140562891960144, 0.05045366659760475]",2,-1.0,False,False
1771366893.8052907,2,85,5.237222671508789,"[-0.2614381015300751, 0.04996754601597786]",2,-1.0,False,False
1771366893.8654826,2,86,5.297414541244507,"[-0.21224021911621094, 0.04919786378741264]",2,-1.0,False,False
1771366893.9251103,2,87,5.35704231262207,"[-0.16405248641967773, 0.0481877401471138]",2,-1.0,False,False
1771366893.9902976,2,88,5.422229528427124,"[-0.11706802994012833, 0.04698445275425911]",2,-1.0,False,False
1771366894.050038,2,89,5.4819700717926025,"[-0.0714309811592102, 0.04563705250620842]",2,-1.0,False,False
1771366894.1171625,2,90,5.5490944385528564,"[-0.02723674289882183, 0.044194236397743225]",2,-1.0,False,False
1771366894.177443,2,91,5.609375,"[0.015465835109353065, 0.042702578008174896]",2,-1.0,False,False
1771366894.242049,2,92,5.673980951309204,"[0.05667110159993172, 0.0412052683532238]",2,-1.0,False,False
1771366894.3047125,2,93,5.736644506454468,"[0.09641241282224655, 0.039741311222314835]",2,-1.0,False,False
1771366894.3663228,2,94,5.798254728317261,"[0.13475757837295532, 0.038345158100128174]",2,-1.0,False,False
1771366894.4299881,2,95,5.861920118331909,"[0.1718042641878128, 0.03704668581485748]",2,-1.0,False,False
1771366894.4876516,2,96,5.919583559036255,"[0.2076757252216339, 0.035871461033821106]",2,-1.0,False,False
1771366894.5549307,2,97,5.986862659454346,"[0.24251689016819, 0.03484117239713669]",2,-1.0,False,False
1771366894.615559,2,98,6.047491073608398,"[0.27649104595184326, 0.03397415950894356]",2,-1.0,False,False
1771366894.6807683,2,99,6.1127002239227295,"[0.30977705121040344, 0.033285997807979584]",2,-1.0,False,False
1771366894.7389379,2,100,6.170869827270508,"[0.34256711602211, 0.03279007226228714]",2,-1.0,False,False
1771366894.8058057,2,101,6.237737655639648,"[0.37506523728370667, 0.03249810263514519]",2,-1.0,False,False
1771366894.8702354,2,102,6.3021674156188965,"[0.40748584270477295, 0.032420601695775986]",2,-1.0,False,False
1771366894.933471,2,103,6.365402936935425,"[0.4400530755519867, 0.032567258924245834]",2,-1.0,False,False
1771366894.992192,2,104,6.424124002456665,"[0.47300028800964355, 0.03294720873236656]",2,-1.0,False,False
1771366897.1247516,3,1,0.28308916091918945,"[-0.42663055658340454, -0.0007222349522635341]",1,-1.0,False,False
1771366897.1853273,3,2,0.34366488456726074,"[-0.4280698299407959, -0.00143928243778646]",1,-1.0,False,False
1771366897.2435348,3,3,0.4018723964691162,"[-0.43021583557128906, -0.002145982114598155]",1,-1.0,False,False
1771366897.315889,3,4,0.4742264747619629,"[-0.43305304646492004, -0.0028372290544211864]",1,-1.0,False,False
1771366897.3809044,3,5,0.5392420291900635,"[-0.43656104803085327, -0.003508001333102584]",1,-1.0,False,False
1771366897.4510267,3,6,0.6093642711639404,"[-0.44071444869041443, -0.004153391811996698]",1,-1.0,False,False
1771366897.5169566,3,7,0.6752941608428955,"[-0.44448307156562805, -0.003768638242036104]",2,-1.0,False,False
1771366897.5811749,3,8,0.7395124435424805,"[-0.44783952832221985, -0.0033564504701644182]",2,-1.0,False,False
1771366897.642684,3,9,0.8010215759277344,"[-0.45075929164886475, -0.002919765654951334]",2,-1.0,False,False
1771366897.7177348,3,10,0.8760724067687988,"[-0.45322102308273315, -0.0024617244489490986]",2,-1.0,False,False
1771366897.7837613,3,11,0.94209885597229,"[-0.45520666241645813, -0.0019856449216604233]",2,-1.0,False,False
1771366897.844564,3,12,1.002901554107666,"[-0.4567016661167145, -0.0014949942706152797]",2,-1.0,False,False
1771366897.9072497,3,13,1.0655872821807861,"[-0.45769503712654114, -0.0009933614637702703]",2,-1.0,False,False
1771366897.9698973,3,14,1.12823486328125,"[-0.45817944407463074, -0.0004844256618525833]",2,-1.0,False,False
1771366898.0348294,3,15,1.193166971206665,"[-0.45815137028694153, 2.8073045541532338e-05]",2,-1.0,False,False
1771366898.0948145,3,16,1.2531521320343018,"[-0.4576110243797302, 0.000540365232154727]",2,-1.0,False,False
1771366898.1567671,3,17,1.3151047229766846,"[-0.456562340259552, 0.001048683188855648]",2,-1.0,False,False
1771366898.2158732,3,18,1.3742108345031738,"[-0.4550130367279053, 0.0015492921229451895]",2,-1.0,False,False
1771366898.2757294,3,19,1.4340670108795166,"[-0.4529745280742645, 0.0020385209936648607]",2,-1.0,False,False
1771366898.3454492,3,20,1.5037868022918701,"[-0.4504617154598236, 0.002512793056666851]",2,-1.0,False,False
1771366898.4054217,3,21,1.5637593269348145,"[-0.4474930763244629, 0.002968655666336417]",2,-1.0,False,False
1771366898.4692893,3,22,1.627626895904541,"[-0.44409024715423584, 0.0034028091467916965]",2,-1.0,False,False
